,model_uuid,model_path,ampl_version,model_type,dataset_key,features,splitter,model_score_type,feature_transform_type,model_choice_score,best_train_r2_score,best_train_rms_score,best_train_mae_score,best_train_num_compounds,best_valid_r2_score,best_valid_rms_score,best_valid_mae_score,best_valid_num_compounds,best_test_r2_score,best_test_rms_score,best_test_mae_score,best_test_num_compounds,rf_estimators,rf_max_features,rf_max_depth,max_epochs,best_epoch,learning_rate,layer_sizes,dropouts,xgb_gamma,xgb_learning_rate,model_parameters_dict,feat_parameters_dict
253,bc70353a-59f4-486b-8d97-97ae850a58ad,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_bc70353a-59f4-486b-8d97-97ae850a58ad.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.3058114952336397,0.9506423664165443,0.4494285842060902,0.3018547742929711,359,-0.3058114952336397,0.9177079499818639,0.7575037205904409,77,-1.2901972335900371,1.1494347956587871,0.9261069938158718,78,152.0,33.0,20.0,,,,,,,,"{""rf_estimators"": 152, ""rf_max_depth"": 20, ""rf_max_features"": 33}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
285,2aac6267-3d9c-4d64-84e0-215c815358cf,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_2aac6267-3d9c-4d64-84e0-215c815358cf.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.3062483274734482,0.8444720806168728,0.7977883809094146,0.6513725795464212,359,-0.3062483274734482,0.917861437257574,0.6953662540004315,77,-0.5274203863069413,0.9387008010440504,0.7476216909971068,78,,,,,,,,,0.2428685899458235,0.01409655921201047,"{""xgb_gamma"": 0.2428685899458235, ""xgb_learning_rate"": 0.01409655921201047}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
321,8c032d45-4051-4d8a-a504-ffd717576cd7,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_8c032d45-4051-4d8a-a504-ffd717576cd7.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.3077288110759586,0.9345372702696793,0.5175836886354191,0.3789483559366808,359,-0.3077288110759586,0.9183814356235595,0.7722468846450308,77,-1.657401513883233,1.2381591918522021,0.9962983261927161,78,,,,,,,,,0.13440740661246167,0.3227612737850388,"{""xgb_gamma"": 0.13440740661246167, ""xgb_learning_rate"": 0.3227612737850388}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
327,d4ae1253-d371-421d-beef-885f38632704,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_d4ae1253-d371-421d-beef-885f38632704.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.3184118697073708,0.052473398894621104,1.9691519573905072,1.6219000645879922,359,-0.3184118697073708,0.9221250126122276,0.662467885435795,77,-0.028468614228376987,0.7702707714479313,0.610151195663903,78,,,,30.0,29.0,3.520218983411471e-05,"74,324,18","0.21,0.27,0.14",,,"{""best_epoch"": 29, ""dropouts"": [0.21133901768802962, 0.2670463874665482, 0.13756549175033306], ""layer_sizes"": [74, 324, 18], ""learning_rate"": 3.520218983411471e-05, ""max_epochs"": 30}",{}
231,47f1c375-a6b4-4bfb-9ab3-2082833bd68c,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_47f1c375-a6b4-4bfb-9ab3-2082833bd68c.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,scaffold,r2,normalization,-0.31963614590332456,0.04107184424473043,1.7884803499982749,1.4903301209058897,359,-0.31963614590332456,1.6433702642902934,1.4388298268870483,77,-0.10377776076207246,1.782661124671592,1.5959022422306282,78,,,,30.0,29.0,2.804691269262827e-06,"277,378,181","0.33,0.15,0.28",,,"{""best_epoch"": 29, ""dropouts"": [0.3285694787663407, 0.15464321638294157, 0.2780020867015271], ""layer_sizes"": [277, 378, 181], ""learning_rate"": 2.804691269262827e-06, ""max_epochs"": 30}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
255,7774be79-b9f7-43d7-ac01-b75b33f1a618,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_7774be79-b9f7-43d7-ac01-b75b33f1a618.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.3231066063813759,0.9486556833593315,0.45838427946864374,0.3137124635214006,359,-0.3231066063813759,0.9237653524612509,0.7620497283855345,77,-1.116763195934527,1.1050553589131102,0.8946053090089315,78,449.0,31.0,18.0,,,,,,,,"{""rf_estimators"": 449, ""rf_max_depth"": 18, ""rf_max_features"": 31}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
161,ee732b20-c742-4aed-a339-ebf84c25b3c4,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_ee732b20-c742-4aed-a339-ebf84c25b3c4.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,-0.32330662619278505,0.3517594092356785,1.4704804283409239,1.2895478939276044,359,-0.32330662619278505,1.6456541398996396,1.4762832712807423,77,-0.004213372530560644,1.7003603689671183,1.533487766695486,78,,,,,,,,,0.32748394377415047,0.0032522383224027926,"{""xgb_gamma"": 0.32748394377415047, ""xgb_learning_rate"": 0.0032522383224027926}",{}
164,d310cac9-8a56-4458-b84c-bb4f3ebecb67,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_d310cac9-8a56-4458-b84c-bb4f3ebecb67.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,-0.33917323024195145,0.3446664641345112,1.4785034225655878,1.2995163328262045,359,-0.33917323024195145,1.6554905374255948,1.4883319717564523,77,-0.02140760134609665,1.7148554449762836,1.5487430111621079,78,,,,,,,,,0.17988711857308629,0.0031717386832835056,"{""xgb_gamma"": 0.17988711857308629, ""xgb_learning_rate"": 0.0031717386832835056}",{}
256,8a025891-65de-4386-806c-603e9d685822,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_8a025891-65de-4386-806c-603e9d685822.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.3523047330094604,0.9522160593195906,0.44220587393612676,0.2894803107741095,359,-0.3523047330094604,0.9339024919965899,0.765345363223262,77,-0.877914376841213,1.0408443533674356,0.8413223502114243,78,83.0,19.0,28.0,,,,,,,,"{""rf_estimators"": 83, ""rf_max_depth"": 28, ""rf_max_features"": 19}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
258,fc65048c-aa63-40f3-9aed-31894d581152,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_fc65048c-aa63-40f3-9aed-31894d581152.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.3588181225167262,0.9519751736531035,0.4433190842062102,0.28891864951246365,359,-0.3588181225167262,0.9361488657532582,0.7697222122531244,77,-1.7033690346135275,1.248822067932291,1.0172376809110806,78,69.0,141.0,24.0,,,,,,,,"{""rf_estimators"": 69, ""rf_max_depth"": 24, ""rf_max_features"": 141}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
291,3093d5af-afa4-4e0e-8160-095fe5a39397,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_3093d5af-afa4-4e0e-8160-095fe5a39397.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.36185236043545643,0.8143687445907236,0.8715836539708725,0.7182338900444445,359,-0.36185236043545643,0.9371934921091669,0.7044628379478167,77,-0.5411986319662014,0.9429251173664069,0.7436537717445515,78,,,,,,,,,0.8092282412799142,0.013504710068151713,"{""xgb_gamma"": 0.8092282412799142, ""xgb_learning_rate"": 0.013504710068151713}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
262,62d62832-c6ec-4f18-8319-10df89d7e4d2,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_62d62832-c6ec-4f18-8319-10df89d7e4d2.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.3693342316234043,0.9525932304449167,0.4404571931659917,0.28577538324347046,359,-0.3693342316234043,0.9397643862873181,0.7743826685150318,77,-1.840027307771745,1.2799975991438282,1.0392654003507493,78,365.0,179.0,31.0,,,,,,,,"{""rf_estimators"": 365, ""rf_max_depth"": 31, ""rf_max_features"": 179}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
260,d6031832-cbe1-4471-96b5-4b40d808e9aa,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_d6031832-cbe1-4471-96b5-4b40d808e9aa.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.37266798967764947,0.9523658871152241,0.44151205559666407,0.28916798863780907,359,-0.37266798967764947,0.9409076581351213,0.7738994466700426,77,-1.36783256711387,1.1687547578783963,0.9434088857910663,78,215.0,35.0,28.0,,,,,,,,"{""rf_estimators"": 215, ""rf_max_depth"": 28, ""rf_max_features"": 35}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
290,af292d65-74d1-4e07-9048-c7d53b44ebd8,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_af292d65-74d1-4e07-9048-c7d53b44ebd8.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.3732803501881359,0.804114686684954,0.895332735484161,0.7407227451002302,359,-0.3732803501881359,0.9411175087520358,0.703023231441898,77,-0.6083855048507261,0.9632587712884387,0.7595685674650766,78,,,,,,,,,0.953899827535292,0.01299595392841134,"{""xgb_gamma"": 0.953899827535292, ""xgb_learning_rate"": 0.01299595392841134}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
293,874b8176-f315-4844-91b4-1d6490d40e09,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_874b8176-f315-4844-91b4-1d6490d40e09.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.37498063668613746,0.8934765226264672,0.6602466303731935,0.5163892114840387,359,-0.37498063668613746,0.9416999369498589,0.7970880701798032,77,-2.0407430822331434,1.3244566882444055,1.1025077684799316,78,,,,,,,,,0.846699200561429,0.6792876208392903,"{""xgb_gamma"": 0.846699200561429, ""xgb_learning_rate"": 0.6792876208392903}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
254,79a10afc-5e13-4815-8202-75a57611fcb2,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_79a10afc-5e13-4815-8202-75a57611fcb2.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.38655285661242367,0.9497650395246987,0.45340526434427864,0.30757537763861487,359,-0.38655285661242367,0.9456544382887381,0.7769159744436901,77,-1.401046215691495,1.1769232891696149,0.9561697789197191,78,244.0,103.0,17.0,,,,,,,,"{""rf_estimators"": 244, ""rf_max_depth"": 17, ""rf_max_features"": 103}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
261,fb0facf3-92b6-4522-baab-ffe67c6b7b10,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_fb0facf3-92b6-4522-baab-ffe67c6b7b10.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.39594771826130404,0.9363258695810256,0.5104639034478098,0.3745282210854003,359,-0.39594771826130404,0.9488527635544852,0.778857983039256,77,-1.5574384215094224,1.2146481409947694,0.9787873556634497,78,173.0,143.0,10.0,,,,,,,,"{""rf_estimators"": 173, ""rf_max_depth"": 10, ""rf_max_features"": 143}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
112,d8b25757-4df7-440a-bb7a-fd139aa60166,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_d8b25757-4df7-440a-bb7a-fd139aa60166.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,-0.423164824797861,0.019173737252597856,1.8087859701231832,1.5324717259262186,359,-0.423164824797861,1.7066164349438628,1.51683224053144,77,-0.1686245668465125,1.8342793626408544,1.6626626299507388,78,,,,30.0,29.0,8.82765259955427e-06,"184,169,31","0.21,0.08,0.11",,,"{""best_epoch"": 29, ""dropouts"": [0.2121868861127021, 0.08255257160689511, 0.11114270833734206], ""layer_sizes"": [184, 169, 31], ""learning_rate"": 8.82765259955427e-06, ""max_epochs"": 30}",{}
300,4acac3b8-4298-4981-8bcf-c1209a75d943,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_4acac3b8-4298-4981-8bcf-c1209a75d943.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.4335177872982585,0.9051966510742794,0.6228670618768335,0.48274437513654955,359,-0.4335177872982585,0.9615365410703846,0.8223041205280475,77,-2.3866256056121413,1.3977564046551931,1.1605343902637837,78,,,,,,,,,0.6765264523794232,0.7801718247254344,"{""xgb_gamma"": 0.6765264523794232, ""xgb_learning_rate"": 0.7801718247254344}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
333,88188671-23c9-45ce-9320-e4e9b60d547b,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_88188671-23c9-45ce-9320-e4e9b60d547b.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.4636679045359793,0.3629114096179977,1.6146687478142765,1.3717228354628765,359,-0.4636679045359793,0.9715955680093233,0.6831009908187525,77,0.05182788546312744,0.7395907765550823,0.5656993489365703,78,,,,30.0,29.0,1.763732504626998e-05,"327,40,312","0.16,0.27,0.23",,,"{""best_epoch"": 29, ""dropouts"": [0.15572303606590776, 0.2746159898729235, 0.23469291102255097], ""layer_sizes"": [327, 40, 312], ""learning_rate"": 1.763732504626998e-05, ""max_epochs"": 30}",{}
257,55a1aeb4-ad2a-47c1-ba45-5805ffec8074,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_55a1aeb4-ad2a-47c1-ba45-5805ffec8074.tar.gz,1.6.0,RF,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.5029016785515699,0.9531955328744444,0.4376502474779557,0.2845300344079199,359,-0.5029016785515699,0.9845313165519465,0.8061069076372845,77,-1.0634442109993518,1.091049018106332,0.8879961115183318,78,164.0,61.0,27.0,,,,,,,,"{""rf_estimators"": 164, ""rf_max_depth"": 27, ""rf_max_features"": 61}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
267,437a065d-a7aa-49bf-acbe-34d4e6921550,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_437a065d-a7aa-49bf-acbe-34d4e6921550.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.5102870495542289,-0.05958195278447054,2.082335974803125,1.7380836530018584,359,-0.5102870495542289,0.986947382187937,0.6923192160608241,77,-0.01987477177630881,0.767045844654286,0.5932561592795698,78,,,,30.0,0.0,4.013624710950969e-06,"165,219,255","0.18,0.09,0.17",,,"{""best_epoch"": 0, ""dropouts"": [0.18493001252369964, 0.09218472153975861, 0.17194516852183034], ""layer_sizes"": [165, 219, 255], ""learning_rate"": 4.013624710950969e-06, ""max_epochs"": 30}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
301,03c47846-864a-480d-9fa7-742bdbeca712,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_03c47846-864a-480d-9fa7-742bdbeca712.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.5190302941575509,0.7779607924760611,0.9532314445968191,0.7987471314079814,359,-0.5190302941575509,0.989800041760847,0.7193777371152399,77,-0.500893769512555,0.9305139202845011,0.7459060033314097,78,,,,,,,,,0.44998005761331794,0.010944831350889419,"{""xgb_gamma"": 0.44998005761331794, ""xgb_learning_rate"": 0.010944831350889419}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
282,e123e4f3-738e-4aa6-9568-29b54d284c02,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_e123e4f3-738e-4aa6-9568-29b54d284c02.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.5355583127632468,0.7793792837177712,0.9501817198654353,0.8081824861888907,359,-0.5355583127632468,0.9951703012489349,0.7313803983965046,77,-0.3818918259041737,0.89286319479384,0.7170844577016957,78,,,,,,,,,0.15138988066909437,0.010508339087906188,"{""xgb_gamma"": 0.15138988066909437, ""xgb_learning_rate"": 0.010508339087906188}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
239,4160d55c-b6d5-4598-8f02-db8af8e324a7,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_4160d55c-b6d5-4598-8f02-db8af8e324a7.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,scaffold,r2,normalization,-0.5469636412599863,0.18490765456207536,1.648900862015167,1.4571692189179064,359,-0.5469636412599863,1.779296712408914,1.6156406766640838,77,-0.174868676196132,1.839173227908876,1.6808084399793266,78,,,,,,,,,0.15816605644601034,0.0019144234553821564,"{""xgb_gamma"": 0.15816605644601034, ""xgb_learning_rate"": 0.0019144234553821564}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
160,618e0dc4-10ec-4151-9d6e-fa6d35a28169,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_618e0dc4-10ec-4151-9d6e-fa6d35a28169.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,-0.6059562191959549,0.18560976141559138,1.6481905412664042,1.4581167593441793,359,-0.6059562191959549,1.8129055306039232,1.6469144787318992,77,-0.21051138615163345,1.8668628495635167,1.7067704350039998,78,,,,,,,,,0.34037227140386195,0.0018974534199189086,"{""xgb_gamma"": 0.34037227140386195, ""xgb_learning_rate"": 0.0018974534199189086}",{}
236,248c6ed2-7e87-4310-a3de-8f205310b244,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_248c6ed2-7e87-4310-a3de-8f205310b244.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,scaffold,r2,normalization,-0.6459480039703687,0.13092457262463308,1.702628399407922,1.5083066434173908,359,-0.6459480039703687,1.8353393618938794,1.6727845541894133,77,-0.2442906899795112,1.8927310197765483,1.735560412916768,78,,,,,,,,,0.17780510407505107,0.0015362153890960937,"{""xgb_gamma"": 0.17780510407505107, ""xgb_learning_rate"": 0.0015362153890960937}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
235,1af8e763-edc9-45c5-b213-d55f71438238,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_1af8e763-edc9-45c5-b213-d55f71438238.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,scaffold,r2,normalization,-0.6720054759261638,0.1153638379086025,1.7178034946966618,1.5224081970546488,359,-0.6720054759261638,1.8498102040472422,1.6872571887456995,77,-0.2592017691091373,1.9040381093631997,1.7453797611953736,78,,,,,,,,,0.3577730357933227,0.0014371061902263178,"{""xgb_gamma"": 0.3577730357933227, ""xgb_learning_rate"": 0.0014371061902263178}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
242,194bfaea-c212-4e18-a9ed-b3ed85308bf1,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_194bfaea-c212-4e18-a9ed-b3ed85308bf1.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,scaffold,r2,normalization,-0.7045107706006275,0.1000450764515678,1.7326127913837206,1.5371100003718818,359,-0.7045107706006275,1.867704641174925,1.7050559090304784,77,-0.2844190489250522,1.923009115479703,1.7660846661348812,78,,,,,,,,,0.11950611290252389,0.0013305181551539647,"{""xgb_gamma"": 0.11950611290252389, ""xgb_learning_rate"": 0.0013305181551539647}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
165,a94a9992-5ce9-4a3f-ad8f-7ce9e5b8a131,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_a94a9992-5ce9-4a3f-ad8f-7ce9e5b8a131.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,scaffold,r2,normalization,-0.7472752546063992,0.10041332241238698,1.7322582775485178,1.5402905933071975,359,-0.7472752546063992,1.890988929119116,1.7272575364572498,77,-0.31176852888702555,1.943374848205679,1.784990952475644,78,,,,,,,,,0.02604555599626406,0.0013131686436156378,"{""xgb_gamma"": 0.02604555599626406, ""xgb_learning_rate"": 0.0013131686436156378}",{}
265,b1ad6cb0-95ae-42c1-92eb-a53c9e219ff0,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_b1ad6cb0-95ae-42c1-92eb-a53c9e219ff0.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.771414175255023,0.27758284203431494,1.7194024924477067,1.4803952337578163,359,-0.771414175255023,1.068868572988276,0.7576971490431327,77,0.017771832438299717,0.7527557632511994,0.5674860986350599,78,,,,30.0,29.0,7.84548934028316e-06,"333,266,382","0.24,0.24,0.24",,,"{""best_epoch"": 29, ""dropouts"": [0.23978820148579214, 0.23782012086193516, 0.24241681158402717], ""layer_sizes"": [333, 266, 382], ""learning_rate"": 7.84548934028316e-06, ""max_epochs"": 30}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
324,99f23d98-f127-4324-8d8a-e1ac6c1f696d,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_99f23d98-f127-4324-8d8a-e1ac6c1f696d.tar.gz,1.6.0,NN,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,rdkit_raw,fingerprint,r2,normalization,-0.84052749537242,-0.02796264739641585,2.051030850881959,1.7559692909861302,359,-0.84052749537242,1.0895204972555557,0.7771021030675024,77,-0.009723688153713939,0.7632189932381662,0.5737728592498692,78,,,,30.0,0.0,1.1448261607755037e-05,"67,60,117","0.22,0.36,0.19",,,"{""best_epoch"": 0, ""dropouts"": [0.22220407183589402, 0.355592324476427, 0.19313186084260112], ""layer_sizes"": [67, 60, 117], ""learning_rate"": 1.1448261607755037e-05, ""max_epochs"": 30}",{}
273,ec8119b2-06ac-4cca-96e1-baef73b0916e,tmp_kcna3_rdkit_raw/curated_kcna3_ic50_model_ec8119b2-06ac-4cca-96e1-baef73b0916e.tar.gz,1.6.0,xgboost,/home/apaulson/repos/AMPL_umbrella/AMPL/atomsci/ddm/examples/tutorials2023/dataset/curated_kcna3_ic50.csv,ecfp,fingerprint,r2,normalization,-0.8429849160695728,0.6952436785846433,1.1167600955570147,0.9763551774994047,359,-0.8429849160695728,1.0902476032406663,0.7842293045236848,77,-0.359556335376054,0.8856181349245593,0.714983014343854,78,,,,,,,,,0.1095795885655996,0.008016154814595396,"{""xgb_gamma"": 0.1095795885655996, ""xgb_learning_rate"": 0.008016154814595396}","{""ecfp_radius"": 2, ""ecfp_size"": 1024}"
